movie_title,review,clean_review,label
여행과 나날,뭔가 잔잔하면서 일상과 여행의 중간?! 시간가는줄 몰랐어요.,뭔가 잔잔하면서 일상과 여행의 중간 시간가는줄 몰랐어요,normal
여행과 나날,언젠가 이런 여행을 해보고 싶다.,언젠가 이런 여행을 해보고 싶다,normal
여행과 나날,말로부터 벗어나서 떠나는 여행의 고즈넉함,말로부터 벗어나서 떠나는 여행의 고즈넉함,normal
여행과 나날,"영상 속의 눈 마냥 소(복)소(복) 재밌던 영화.
일본영화 특유의 조용한 영화.",영상 속의 눈 마냥 소복소복 재밌던 영화 일본영화 특유의 조용한 영화,positive
여행과 나날,오랜만에 배우님 연기봐서 좋았어요,오랜만에 배우님 연기봐서 좋았어요,normal
여행과 나날,잔잔하이 좋네요 겨울과 어울리는 영화,잔잔하이 좋네요 겨울과 어울리는 영화,normal
여행과 나날,재미있게 잘 봤어요.,재미있게 잘 봤어요,positive
극장판 주술회전- 시부야사변 X 사멸회유,생각보다 빨리 끝나네여..,생각보다 빨리 끝나네여,normal
극장판 주술회전- 시부야사변 X 사멸회유,편집은 개판이지만 팬입장에서는 큰화면으로 내주는게 고맙다.,편집은 개판이지만 팬입장에서는 큰화면으로 내주는게 고맙다,normal
극장판 주술회전- 시부야사변 X 사멸회유,킬링 타임용으로 추천합니다.,킬링 타임용으로 추천합니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,오랜만에 나와서 좋다.,오랜만에 나와서 좋다,normal
극장판 주술회전- 시부야사변 X 사멸회유,적의 음모속에 동료의 죽음 그리고 진실은,적의 음모속에 동료의 죽음 그리고 진실은,normal
극장판 주술회전- 시부야사변 X 사멸회유,이거도 곧이구나 ㅠ,이거도 곧이구나 ,normal
극장판 주술회전- 시부야사변 X 사멸회유,"추천합니다
추천합니다.",추천합니다 추천합니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,쵸소우 사랑해욧... ㅠㅠ,쵸소우 사랑해욧 ,normal
극장판 주술회전- 시부야사변 X 사멸회유,사실 귀멸의 칼날이랑 체인소맨이 먼저 나와서 그런지 앞에 나온 작품에 비해 많이 아쉬운 영화중 하나였습니다. Ost 나왔을때 빼고는 흥미롭지 못했어요…,사실 귀멸의 칼날이랑 체인소맨이 먼저 나와서 그런지 앞에 나온 작품에 비해 많이 아쉬운 영화중 하나였습니다 Ost 나왔을때 빼고는 흥미롭지 못했어요,normal
극장판 주술회전- 시부야사변 X 사멸회유,별로예요 별로예요 별로예요,별로예요 별로예요 별로예요,negative
극장판 주술회전- 시부야사변 X 사멸회유,완존 재미있어욥 중간중간 작붕이 살짝 있지만 내용도 재밌고 좋아욥!!,완존 재미있어욥 중간중간 작붕이 살짝 있지만 내용도 재밌고 좋아욥,positive
극장판 주술회전- 시부야사변 X 사멸회유,재밋어오  또볼거에요옹,재밋어오  또볼거에요옹,normal
극장판 주술회전- 시부야사변 X 사멸회유,"같은 스승을 둔 이타도리와 옷코츠, 두 사람의 사투가 시작된다",같은 스승을 둔 이타도리와 옷코츠 두 사람의 사투가 시작된다,normal
극장판 주술회전- 시부야사변 X 사멸회유,"극장에서 보여지는 화면은 확실히 다르고
몇몇 장면들은 진짜 미치도록 좋은데
그 장면들 외에는 딱히 볼 이유가 없어보이고
편집이 많이 아쉬움",극장에서 보여지는 화면은 확실히 다르고 몇몇 장면들은 진짜 미치도록 좋은데 그 장면들 외에는 딱히 볼 이유가 없어보이고 편집이 많이 아쉬움,normal
극장판 주술회전- 시부야사변 X 사멸회유,"애니 주술회전만 보고 일본,한국판 만화책도 다 있고 굿즈도 있는 사람인데 입시준비하느라 1년동안 못봐서 오랜만에 보러왔습니다 근데 이게 뭔가요? 돈이 너무 아까워요 ost들릴때 가슴이 웅장해지고 흥분늬데",애니 주술회전만 보고 일본한국판 만화책도 다 있고 굿즈도 있는 사람인데 입시준비하느라 1년동안 못봐서 오랜만에 보러왔습니다 근데 이게 뭔가요 돈이 너무 아까워요 ost들릴때 가슴이 웅장해지고 흥분늬데,normal
극장판 주술회전- 시부야사변 X 사멸회유,주술 팬이면 걍 봐야함 사멸 최고,주술 팬이면 걍 봐야함 사멸 최고,positive
극장판 주술회전- 시부야사변 X 사멸회유,주술회전....주술회전..#,주술회전주술회전,normal
극장판 주술회전- 시부야사변 X 사멸회유,애니메이션 방영 분량을 그대로 가져온게 아니라서 새로운 느낌이 나서 좋았고 액션씬 연출이 화려해서 보는 재미가 있어요,애니메이션 방영 분량을 그대로 가져온게 아니라서 새로운 느낌이 나서 좋았고 액션씬 연출이 화려해서 보는 재미가 있어요,positive
극장판 주술회전- 시부야사변 X 사멸회유,시부야사변 요약이 엄청나지만 사멸회유를 보게되어 좋았습니다용,시부야사변 요약이 엄청나지만 사멸회유를 보게되어 좋았습니다용,normal
극장판 주술회전- 시부야사변 X 사멸회유,오 주술회전 극장판으로 처음 봤어요 남편이 하도 보자고해서 가서 잘 생각으로 갔는데스토리 하나도 모르지만 너무 재밌게 봤네요 처음부터 봐야겠어요 😂,오 주술회전 극장판으로 처음 봤어요 남편이 하도 보자고해서 가서 잘 생각으로 갔는데스토리 하나도 모르지만 너무 재밌게 봤네요 처음부터 봐야겠어요 ,positive
극장판 주술회전- 시부야사변 X 사멸회유,주술회전 추천합니다,주술회전 추천합니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,주술회전 재밌게 봤어요,주술회전 재밌게 봤어요,positive
극장판 주술회전- 시부야사변 X 사멸회유,와 너무멋잇어요 액샨ㄴ씬른 역시 영화관에서 봐야함.. 사멸회유를 더욱 기다리게 만들었긔💕💕 확실히 내용을 다 알고 가는 것이 조을듯,와 너무멋잇어요 액샨ㄴ씬른 역시 영화관에서 봐야함 사멸회유를 더욱 기다리게 만들었긔 확실히 내용을 다 알고 가는 것이 조을듯,normal
극장판 주술회전- 시부야사변 X 사멸회유,도파민 중독..? 숏츠 두 시간 본 기분,도파민 중독 숏츠 두 시간 본 기분,normal
극장판 주술회전- 시부야사변 X 사멸회유,TV총집편에다가 시부야사변과 사멸회유 중간부분만 툭 잘라서 편집한 작품이라 아쉽고 전투신을 스크린에서 보니 좋음..체인소맨 레제편처럼 하나의 스토리로 맺음해줬으면하는 아쉬움이..,TV총집편에다가 시부야사변과 사멸회유 중간부분만 툭 잘라서 편집한 작품이라 아쉽고 전투신을 스크린에서 보니 좋음체인소맨 레제편처럼 하나의 스토리로 맺음해줬으면하는 아쉬움이,negative
극장판 주술회전- 시부야사변 X 사멸회유,화질 좋은 큰 화면에서 주술회전을 본것에 만족합니다~,화질 좋은 큰 화면에서 주술회전을 본것에 만족합니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,잘봤어요 잘봤어요 잘봤어요 잘봤어요 잘봤어요,잘봤어요 잘봤어요 잘봤어요 잘봤어요 잘봤어요,normal
극장판 주술회전- 시부야사변 X 사멸회유,즐겁게 감상했습니다.,즐겁게 감상했습니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,처음 보는 사람은 보지말라는 말을 들을걸,처음 보는 사람은 보지말라는 말을 들을걸,normal
극장판 주술회전- 시부야사변 X 사멸회유,사멸회유 빨리 나와라,사멸회유 빨리 나와라,normal
극장판 주술회전- 시부야사변 X 사멸회유,이런 산만하기 그지없는 모음집은 그냥 알아서 티비로 보는게 낫겠다. 애먼 스크린 수만 잡아먹어서 더 좋은 영화들 볼 기회마저 박탈함.,이런 산만하기 그지없는 모음집은 그냥 알아서 티비로 보는게 낫겠다 애먼 스크린 수만 잡아먹어서 더 좋은 영화들 볼 기회마저 박탈함,normal
극장판 주술회전- 시부야사변 X 사멸회유,진짜 애니 안 본 사람은 이해하기 힘들 것 같은.. 사멸회유 내용이 생각보다 많아서 좋았어요,진짜 애니 안 본 사람은 이해하기 힘들 것 같은 사멸회유 내용이 생각보다 많아서 좋았어요,normal
극장판 주술회전- 시부야사변 X 사멸회유,회전하면 사멸해유!!,회전하면 사멸해유,normal
극장판 주술회전- 시부야사변 X 사멸회유,음.. 굳이 안 봐도 될 듯,음 굳이 안 봐도 될 듯,normal
극장판 주술회전- 시부야사변 X 사멸회유,뭔가 살짝 아쉽긴 한데 액션신은 조앗숨니다,뭔가 살짝 아쉽긴 한데 액션신은 조앗숨니다,negative
극장판 주술회전- 시부야사변 X 사멸회유,진짜 재밌고 다음게 기다려져요,진짜 재밌고 다음게 기다려져요,positive
극장판 주술회전- 시부야사변 X 사멸회유,주술회전 잘보고있습니다 극장판도 봅니다,주술회전 잘보고있습니다 극장판도 봅니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,미리보기편이라고 생각하고 가서 ㄱㅊ았는데 그래도 짧앗어요 근데 액션씬 진짜 미쳣다,미리보기편이라고 생각하고 가서 ㄱㅊ았는데 그래도 짧앗어요 근데 액션씬 진짜 미쳣다,normal
극장판 주술회전- 시부야사변 X 사멸회유,액션이 만족스러웠습니다.,액션이 만족스러웠습니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,아이맥스로 2번 봤는데 볼때마다 나오야 얼굴이 너무 잘생겨서 감탄함 사멸회유 부분 액션도 굿,아이맥스로 2번 봤는데 볼때마다 나오야 얼굴이 너무 잘생겨서 감탄함 사멸회유 부분 액션도 굿,normal
극장판 주술회전- 시부야사변 X 사멸회유,빨리 3기 나왔으면!!!,빨리 3기 나왔으면,normal
극장판 주술회전- 시부야사변 X 사멸회유,친구가 필요하대서 샀음,친구가 필요하대서 샀음,normal
극장판 주술회전- 시부야사변 X 사멸회유,3기 정말 기대됩니다!!,3기 정말 기대됩니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,재밌게 잘 봤어요 ㅎㅎㅋ,재밌게 잘 봤어요 ㅎㅎㅋ,positive
극장판 주술회전- 시부야사변 X 사멸회유,예전에 극장판 처음 나왔던 거 주술회전0 이었나? 이거만 보고 두 번째 보는 주술회전.. 뭔 내용인지 몰라서 액션씬만 구경^^,예전에 극장판 처음 나왔던 거 주술회전0 이었나 이거만 보고 두 번째 보는 주술회전 뭔 내용인지 몰라서 액션씬만 구경,normal
극장판 주술회전- 시부야사변 X 사멸회유,"이미 시부야사변을 봐서 그런지 너무 재밌었어요 
사멸회유 선공개 부분도 진짜 좋네요",이미 시부야사변을 봐서 그런지 너무 재밌었어요  사멸회유 선공개 부분도 진짜 좋네요,positive
극장판 주술회전- 시부야사변 X 사멸회유,주술회전 재미나게 즐길 수 있어요,주술회전 재미나게 즐길 수 있어요,positive
극장판 주술회전- 시부야사변 X 사멸회유,영상미가 좋았구. 사운드가 좋았다.,영상미가 좋았구 사운드가 좋았다,normal
극장판 주술회전- 시부야사변 X 사멸회유,유지 불쌍해… 요 ㅜ,유지 불쌍해 요 ,normal
극장판 주술회전- 시부야사변 X 사멸회유,"유타가 좋아요....
너무 좋아요..
심각하게 좋아요....
ㅇ ㅏ 벌써 이번편에 영화비로 10만원 이상 쓴 나...
아니야 좋아...",유타가 좋아요 너무 좋아요 심각하게 좋아요 ㅇ  벌써 이번편에 영화비로 10만원 이상 쓴 나 아니야 좋아,normal
극장판 주술회전- 시부야사변 X 사멸회유,"오니쨩은 최고다
큰 화면으로 보는 오니쨩은 더 최고다",오니쨩은 최고다 큰 화면으로 보는 오니쨩은 더 최고다,positive
극장판 주술회전- 시부야사변 X 사멸회유,사멸회유 너무 재밌다...,사멸회유 너무 재밌다,positive
극장판 주술회전- 시부야사변 X 사멸회유,잘보았습니다 대박이네용,잘보았습니다 대박이네용,positive
극장판 주술회전- 시부야사변 X 사멸회유,원데이패스 좋아요!,원데이패스 좋아요,normal
극장판 주술회전- 시부야사변 X 사멸회유,사멸회유의 도입부를 나름 잘 요약해서 시작한 느낌,사멸회유의 도입부를 나름 잘 요약해서 시작한 느낌,normal
극장판 주술회전- 시부야사변 X 사멸회유,고트goat 내 인생 최고 애니,고트goat 내 인생 최고 애니,positive
극장판 주술회전- 시부야사변 X 사멸회유,매니아들은 좋아할것 같은데 그냥 그럭저럭봤습니다.,매니아들은 좋아할것 같은데 그냥 그럭저럭봤습니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,얘네들은 끝난 회차 뒷부분과 와 방영 예정 회차 앞부분을 붙여 이런 식으로 극장 개봉하는데.. 어찌 되었든 수익 창출면에서 탁월한 듯,얘네들은 끝난 회차 뒷부분과 와 방영 예정 회차 앞부분을 붙여 이런 식으로 극장 개봉하는데 어찌 되었든 수익 창출면에서 탁월한 듯,normal
극장판 주술회전- 시부야사변 X 사멸회유,늓ㄷㅇㄱㆍㄴㅅㄱㄴㅅ든ㅇㅅ니ㅡㅅㅇ느ㅡ,늓ㄷㅇㄱㄴㅅㄱㄴㅅ든ㅇㅅ니ㅅㅇ느,normal
극장판 주술회전- 시부야사변 X 사멸회유,졸았음…별로였음 하아아,졸았음별로였음 하아아,negative
극장판 주술회전- 시부야사변 X 사멸회유,좋은 영화는 관객을 즐겁게 해주는 영화이다,좋은 영화는 관객을 즐겁게 해주는 영화이다,normal
극장판 주술회전- 시부야사변 X 사멸회유,"내용 아무것도 모르고 간 저는 너무 정신이 없었고 
애니를 다 본 지인은 손에 땀이 날 정도로 즐겁게 봤다고 합니다 ㅎㅎ",내용 아무것도 모르고 간 저는 너무 정신이 없었고  애니를 다 본 지인은 손에 땀이 날 정도로 즐겁게 봤다고 합니다 ㅎㅎ,normal
극장판 주술회전- 시부야사변 X 사멸회유,"말 할 필요없는 ㅡㅡ
그냥 보면 된다는ㅡㅡㅡ",말 할 필요없는  그냥 보면 된다는,normal
극장판 주술회전- 시부야사변 X 사멸회유,혼란스러운 표현 속에서도 놓치지 않는 한줄기 일관성,혼란스러운 표현 속에서도 놓치지 않는 한줄기 일관성,normal
극장판 주술회전- 시부야사변 X 사멸회유,아주 신나는 영화였어요,아주 신나는 영화였어요,normal
극장판 주술회전- 시부야사변 X 사멸회유,"아……. 드디어
주술회전도 막바지로 달려가고있네요
일단 고죠를 큰 화면으로 봐서 너무 좋았고 눈이 즐거웠네요^~^",아 드디어 주술회전도 막바지로 달려가고있네요 일단 고죠를 큰 화면으로 봐서 너무 좋았고 눈이 즐거웠네요,normal
극장판 주술회전- 시부야사변 X 사멸회유,"기대보다 조금 재미가 없어서 평일 
이라 사람도 없고 아쉽네요",기대보다 조금 재미가 없어서 평일  이라 사람도 없고 아쉽네요,normal
극장판 주술회전- 시부야사변 X 사멸회유,재미있게 잘봤습니다,재미있게 잘봤습니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,"많이 기대를 안해서인지 저는 좋았어요
그래서 다음편도 기다리게되네요",많이 기대를 안해서인지 저는 좋았어요 그래서 다음편도 기다리게되네요,normal
극장판 주술회전- 시부야사변 X 사멸회유,재미나게 잘 보았습니다,재미나게 잘 보았습니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,"나오야 너무 매력입니다. 쵸소우도 형님 모먼트 좋고, 사멸회유의 시작을 알리는 최적의 영화",나오야 너무 매력입니다 쵸소우도 형님 모먼트 좋고 사멸회유의 시작을 알리는 최적의 영화,normal
극장판 주술회전- 시부야사변 X 사멸회유,나오야 예쁘게 잘뽑혔더라구요,나오야 예쁘게 잘뽑혔더라구요,normal
극장판 주술회전- 시부야사변 X 사멸회유,젠인 나오야랑 내 최애 옷코츠유타 잘생겼음 ㅠ,젠인 나오야랑 내 최애 옷코츠유타 잘생겼음 ,normal
극장판 주술회전- 시부야사변 X 사멸회유,사멸회유 너무 짧아서 아쉬워요 ㅜㅜ 영화 끝날 때 여기서 이렇게 끝난다고? 싶은데 쿠키영상도 없고 너무 감질나요!!! 빨리3기 나왔으면 좋겠네요 ㅎ,사멸회유 너무 짧아서 아쉬워요  영화 끝날 때 여기서 이렇게 끝난다고 싶은데 쿠키영상도 없고 너무 감질나요 빨리3기 나왔으면 좋겠네요 ㅎ,normal
극장판 주술회전- 시부야사변 X 사멸회유,"주술회전 제대로 본 적이 없었는데, 한번 날 잡고 봐도 좋겠다 생각이 들었다.",주술회전 제대로 본 적이 없었는데 한번 날 잡고 봐도 좋겠다 생각이 들었다,normal
극장판 주술회전- 시부야사변 X 사멸회유,"마슼전 전부 나와줬으면 좋았겠지만 대형 스크린으로 감상할 수 있다는 것만으로도 만족했음.
사멸회유 나오야 술식 잘 표현된 것도 괜찮았고, 전체적으로 2기보다 퀄이 좋아보임. 얼른 3기 방영했음 좋겠다!!",마슼전 전부 나와줬으면 좋았겠지만 대형 스크린으로 감상할 수 있다는 것만으로도 만족했음 사멸회유 나오야 술식 잘 표현된 것도 괜찮았고 전체적으로 2기보다 퀄이 좋아보임 얼른 3기 방영했음 좋겠다,positive
극장판 주술회전- 시부야사변 X 사멸회유,유지 넌 최고의 주술사야 횽아 손 잡고 세상 뿌시러 가자,유지 넌 최고의 주술사야 횽아 손 잡고 세상 뿌시러 가자,positive
극장판 주술회전- 시부야사변 X 사멸회유,나의 토게야 보고싶구나,나의 토게야 보고싶구나,normal
극장판 주술회전- 시부야사변 X 사멸회유,이도저도 아닌 것 같아 아쉬웠지만 팬심으로 봤습니다.,이도저도 아닌 것 같아 아쉬웠지만 팬심으로 봤습니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,재밌음! 시부야 요약 잘함. 사멸회유를 어서 낉여주세요,재밌음 시부야 요약 잘함 사멸회유를 어서 낉여주세요,positive
극장판 주술회전- 시부야사변 X 사멸회유,무인 처음이었는데 너무 즐거웠어요,무인 처음이었는데 너무 즐거웠어요,normal
극장판 주술회전- 시부야사변 X 사멸회유,재밌게 봤습니다 굿굿,재밌게 봤습니다 굿굿,positive
극장판 주술회전- 시부야사변 X 사멸회유,"올해의 영화 top3 “귀주톱”
귀칼
주토
톱맨

시부야사변 본 사람도 헷갈릴 편집본.",올해의 영화 top3 귀주톱 귀칼 주토 톱맨 시부야사변 본 사람도 헷갈릴 편집본,normal
극장판 주술회전- 시부야사변 X 사멸회유,"별로예요@★★♥♥♥
$0",별로예요 0,negative
극장판 주술회전- 시부야사변 X 사멸회유,솔직히 저번 제로때보다 굉장히 색감과 액션에 힘이빠진 느낌이었지만 오리지널 극장판 스토리가 아니다 보니 주술회전 골수팬들에게는 다음시즌까지 기다리게해주는 단비같은 한 편이었어요,솔직히 저번 제로때보다 굉장히 색감과 액션에 힘이빠진 느낌이었지만 오리지널 극장판 스토리가 아니다 보니 주술회전 골수팬들에게는 다음시즌까지 기다리게해주는 단비같은 한 편이었어요,normal
극장판 주술회전- 시부야사변 X 사멸회유,사멸회유를 기대하게 하네여.,사멸회유를 기대하게 하네여,normal
극장판 주술회전- 시부야사변 X 사멸회유,조금 아쉬운부분도 있지만 재미있게 봤어요,조금 아쉬운부분도 있지만 재미있게 봤어요,positive
극장판 주술회전- 시부야사변 X 사멸회유,재밌네요 잘봤습니다.,재밌네요 잘봤습니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,빨리 다음편이 보고 싶어요 !,빨리 다음편이 보고 싶어요 ,normal
극장판 주술회전- 시부야사변 X 사멸회유,전체적인 내용을 잘 모르지만 어쨌든 잘 봤어요~~~,전체적인 내용을 잘 모르지만 어쨌든 잘 봤어요,normal
극장판 주술회전- 시부야사변 X 사멸회유,"솔직히 기대하고 갔는데
엉망이었습니다
보지마세요 ott로도 보지마세요",솔직히 기대하고 갔는데 엉망이었습니다 보지마세요 ott로도 보지마세요,negative
극장판 주술회전- 시부야사변 X 사멸회유,잘봤습니다.감사합니다.,잘봤습니다감사합니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,할말이많지만하지않겠음,할말이많지만하지않겠음,normal
극장판 주술회전- 시부야사변 X 사멸회유,고죠 오빠 더 많이 보고 싶었어요 너무 생략 돼서 아쉬웠어요 고죠 사랑해,고죠 오빠 더 많이 보고 싶었어요 너무 생략 돼서 아쉬웠어요 고죠 사랑해,normal
극장판 주술회전- 시부야사변 X 사멸회유,원작에 대해 깊은 이해를 이끌어내는 영화,원작에 대해 깊은 이해를 이끌어내는 영화,normal
극장판 주술회전- 시부야사변 X 사멸회유,시간 가는줄 모르고 재밌게 관람,시간 가는줄 모르고 재밌게 관람,positive
극장판 주술회전- 시부야사변 X 사멸회유,"마파 일러레들의 손목을 댓가로 이런 영상을 만들다니…
무서운 녀석들",마파 일러레들의 손목을 댓가로 이런 영상을 만들다니 무서운 녀석들,normal
극장판 주술회전- 시부야사변 X 사멸회유,오ㅓ듀어우댜ㅜ러롤ㅊ초ㅗㅛㄹㅍ,오듀어우댜러롤ㅊ초ㄹㅍ,normal
극장판 주술회전- 시부야사변 X 사멸회유,옷코츠 유타.. 너 미친거야,옷코츠 유타 너 미친거야,normal
극장판 주술회전- 시부야사변 X 사멸회유,귀멸의칼날.체인소맨과 함께 TV판의 액션씬과 퀄리티가 좋아서 극장판으로도 뛰어나다.,귀멸의칼날체인소맨과 함께 TV판의 액션씬과 퀄리티가 좋아서 극장판으로도 뛰어나다,normal
극장판 주술회전- 시부야사변 X 사멸회유,와 진짜 내인생네 히특작이었습니다,와 진짜 내인생네 히특작이었습니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,유타는 오랜만에 봐도 멋있다,유타는 오랜만에 봐도 멋있다,normal
극장판 주술회전- 시부야사변 X 사멸회유,"어둡고 잔인할뿐 끝나고 나면
남는게 읍네 ㅋ",어둡고 잔인할뿐 끝나고 나면 남는게 읍네 ㅋ,normal
극장판 주술회전- 시부야사변 X 사멸회유,"아이는좋아했어요
저는 내용을 잘모르니..  ㅎㅅ",아이는좋아했어요 저는 내용을 잘모르니  ㅎㅅ,normal
극장판 주술회전- 시부야사변 X 사멸회유,"진짜 재밌어요ㅜㅜ 근데 스토리 보시려는 분들은 사멸회유 홍보용 예고편 정도로만 생각하고 보셔야 할 듯요!! 회옥절, 시부야사변 보고나서 보시면 감동이 2배입니다ㅠㅠ",진짜 재밌어요 근데 스토리 보시려는 분들은 사멸회유 홍보용 예고편 정도로만 생각하고 보셔야 할 듯요 회옥절 시부야사변 보고나서 보시면 감동이 2배입니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,무엇보다도 이 작품의 가장 큰 매력은 절망 속에서도 싸움을 계속하는 이타도리가 한편으론 안쓰럽지만 그럼에도 멋지다 라는 생각이 들었기 때문이라고 생각한다.오직 요번 편은 이타도리의 매력을 느낄수 있,무엇보다도 이 작품의 가장 큰 매력은 절망 속에서도 싸움을 계속하는 이타도리가 한편으론 안쓰럽지만 그럼에도 멋지다 라는 생각이 들었기 때문이라고 생각한다오직 요번 편은 이타도리의 매력을 느낄수 있,positive
극장판 주술회전- 시부야사변 X 사멸회유,"코스요리를 기대했지만 에피타이저와 메인메뉴는 없었다. 게다가 화려함보다 산만함으로 그려진 액션까지... 주술회전의 고점인 시부야사변이라는 타이틀이 아쉽구나

★★☆",코스요리를 기대했지만 에피타이저와 메인메뉴는 없었다 게다가 화려함보다 산만함으로 그려진 액션까지 주술회전의 고점인 시부야사변이라는 타이틀이 아쉽구나 ,negative
극장판 주술회전- 시부야사변 X 사멸회유,줄거리만 40분. 나머진 예고,줄거리만 40분 나머진 예고,normal
극장판 주술회전- 시부야사변 X 사멸회유,"얼른 다음 편이 나왔으면 좋겠어요 ㅠㅠ
극장에라 보는건 역시 다릅니다",얼른 다음 편이 나왔으면 좋겠어요  극장에라 보는건 역시 다릅니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,잘봤습니다 굳굳굳 ㅎ ㅎ ㅎㅎ,잘봤습니다 굳굳굳 ㅎ ㅎ ㅎㅎ,normal
극장판 주술회전- 시부야사변 X 사멸회유,재밌어요재밌어요재밌어요,재밌어요재밌어요재밌어요,positive
극장판 주술회전- 시부야사변 X 사멸회유,정말 재미있습니다!,정말 재미있습니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,ㅣㅏ멒냡ㄹ법ㅓㅂㅓ번ㅂㅇ녀봉ㅍ옹,멒냡ㄹ법ㅂ번ㅂㅇ녀봉ㅍ옹,normal
극장판 주술회전- 시부야사변 X 사멸회유,잘봤습니다 굳굳굳 ㅎ ㅎ ㅎ,잘봤습니다 굳굳굳 ㅎ ㅎ ㅎ,normal
극장판 주술회전- 시부야사변 X 사멸회유,스페셜라이즈와 시작되는 스쿠나의 학살에 섬뜩함과 전율이 흘렀고 몰댄워즈와 시작되는 절망하다 다시 일어서는 이타도리에 울컥하면서 찡해졌습니다.. 액션씬 멋있어요 포디로 못본게 아쉬움,스페셜라이즈와 시작되는 스쿠나의 학살에 섬뜩함과 전율이 흘렀고 몰댄워즈와 시작되는 절망하다 다시 일어서는 이타도리에 울컥하면서 찡해졌습니다 액션씬 멋있어요 포디로 못본게 아쉬움,normal
극장판 주술회전- 시부야사변 X 사멸회유,"시부야사변 끝부분이랑 사멸회유 시작부분까지가 분량이에요
나오야 좋아해서 더 보긴 했는데 그 외의 부분은 그렇게 재밌지만은 않고 루즈하다고 느꼈어요",시부야사변 끝부분이랑 사멸회유 시작부분까지가 분량이에요 나오야 좋아해서 더 보긴 했는데 그 외의 부분은 그렇게 재밌지만은 않고 루즈하다고 느꼈어요,positive
극장판 주술회전- 시부야사변 X 사멸회유,나름 재미있게 봤는데 좀 약간 허무하네요.,나름 재미있게 봤는데 좀 약간 허무하네요,positive
극장판 주술회전- 시부야사변 X 사멸회유,"재밌게 잘 봤습니다 
ㅎㅎ",재밌게 잘 봤습니다  ㅎㅎ,positive
극장판 주술회전- 시부야사변 X 사멸회유,"전편을 모르는 사람은 혼돈 그잡채..
그리고 내용이 너무 왔다갔다 섞여있어서 어지러움",전편을 모르는 사람은 혼돈 그잡채 그리고 내용이 너무 왔다갔다 섞여있어서 어지러움,normal
극장판 주술회전- 시부야사변 X 사멸회유,내용을 모르고 보니 이해가 잘 안되었고 짧은 러닝타임이라도 지루했음.,내용을 모르고 보니 이해가 잘 안되었고 짧은 러닝타임이라도 지루했음,negative
극장판 주술회전- 시부야사변 X 사멸회유,이미 애니메이션이 나온 부분을 총집편해서 알고 있는데도 연출과 BD부분을 추가하여 새로운 느낌을 주어 신선했습니다,이미 애니메이션이 나온 부분을 총집편해서 알고 있는데도 연출과 BD부분을 추가하여 새로운 느낌을 주어 신선했습니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,기대했던만큼 다음편 흥미를 끌어올려요,기대했던만큼 다음편 흥미를 끌어올려요,normal
극장판 주술회전- 시부야사변 X 사멸회유,빅스크린 관람경험 휼륭하다,빅스크린 관람경험 휼륭하다,normal
극장판 주술회전- 시부야사변 X 사멸회유,재관람이어도 새로운 경험,재관람이어도 새로운 경험,normal
극장판 주술회전- 시부야사변 X 사멸회유,"쵸소우 제일귀여움
나오야는 그냥나오야",쵸소우 제일귀여움 나오야는 그냥나오야,normal
극장판 주술회전- 시부야사변 X 사멸회유,"한편으론 시부야 이후 사멸회유편 괜찮을까 생각했는데
영화관에서 봐서 그런진 몰라도 시부야사변과 다르게 
사멸편만의 세기말 감성이 있어서 좋았습니다!
(내용알아도 볼만함!) 저녁에 보는거 추천합니다!",한편으론 시부야 이후 사멸회유편 괜찮을까 생각했는데 영화관에서 봐서 그런진 몰라도 시부야사변과 다르게  사멸편만의 세기말 감성이 있어서 좋았습니다 내용알아도 볼만함 저녁에 보는거 추천합니다,positive
극장판 주술회전- 시부야사변 X 사멸회유,보면볼수록 느끼는매력적인 액션스토리굳,보면볼수록 느끼는매력적인 액션스토리굳,normal
극장판 주술회전- 시부야사변 X 사멸회유,잘 봤습니다,잘 봤습니다,normal
극장판 주술회전- 시부야사변 X 사멸회유,음악이 좋아요 잘봤습니다 주술회전,음악이 좋아요 잘봤습니다 주술회전,normal
극장판 주술회전- 시부야사변 X 사멸회유,빨리 다음편 내놔여 현기증나니까,빨리 다음편 내놔여 현기증나니까,normal
극장판 주술회전- 시부야사변 X 사멸회유,재미있게 보았네요,재미있게 보았네요,positive
